"id","code","name","note","user_type_id:id","reconcile","chart_template_id:id"
"account_account_5_3_02_05_003","5-3-02-05-003","Water (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_06","5-3-02-06","Communication & Networks Expense",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_06_001","5-3-02-06-001","Post (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_06_002","5-3-02-06-002","Telephone & Fax (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_06_003","5-3-02-06-003","Handphone (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_06_004","5-3-02-06-004","Internet (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_07","5-3-02-07","Travel Expenses",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_07_001","5-3-02-07-001","Local Travel - Airfare (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_07_002","5-3-02-07-002","Local Travel - Hotel (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_07_003","5-3-02-07-003","Local Travel - Transportation (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_07_004","5-3-02-07-004","Local Travel - Others (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_07_005","5-3-02-07-005","Overseas Travel - Airfare (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_07_006","5-3-02-07-006","Overseas Travel - Hotel (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_07_007","5-3-02-07-007","Overseas Travel - Transportation (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_07_008","5-3-02-07-008","Overseas Travel - Others (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_08","5-3-02-08","Research & Human Development Expenses",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_08_001","5-3-02-08-001","Research (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_08_002","5-3-02-08-002","Internal Training (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_08_003","5-3-02-08-003","External Training (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_08_004","5-3-02-08-004","Other Human Development Expense (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_09","5-3-02-09","Insurance Expenses",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_09_001","5-3-02-09-001","Insurance - Medical (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_09_002","5-3-02-09-002","Insurance - BPJS Kesehatan (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_09_003","5-3-02-09-003","Insurance - BPJS Ketenagakerjaan (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_09_004","5-3-02-09-004","Insurance - Pension Fund (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_09_005","5-3-02-09-005","Insurance - Building / Fire (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_09_006","5-3-02-09-006","Insurance - Motor Vehicle (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_09_007","5-3-02-09-007","Insurance - Others (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_10","5-3-02-10","Research & Developing Product Expense",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_10_001","5-3-02-10-001","Research & Developing Product - New Product (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_10_002","5-3-02-10-002","Research & Developing Product - Existing Product (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_11","5-3-02-11","Product Registration & Patent License Expense",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_11_001","5-3-02-11-001","Product Registration (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_11_002","5-3-02-11-002","Patent License (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_12","5-3-02-12","Licenses, Retributions & Other Taxes",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_12_001","5-3-02-12-001","License (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_12_002","5-3-02-12-002","Retribution (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_12_003","5-3-02-12-003","Vehicle Taxes (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_12_004","5-3-02-12-004","Other Taxes Expense (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_13","5-3-02-13","Free Product Expenses",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_13_001","5-3-02-13-001","Free Product (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_13_002","5-3-02-13-002","Sample (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_14","5-3-02-14","Entertainment Expenses",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_14_001","5-3-02-14-001","Entertainment (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_15","5-3-02-15","Consumption Expenses",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_15_001","5-3-02-15-001","Consumption (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_16","5-3-02-16","Supporting Production Expenses",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_16_001","5-3-02-16-001","Supporting Production (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_17","5-3-02-17","Others Factory Expenses",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_17_001","5-3-02-17-001","Obsolete & Unused Inventories (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_17_002","5-3-02-17-002","Waste Product (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_17_003","5-3-02-17-003","VAT (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_17_004","5-3-02-17-004","Professional Fee (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_17_005","5-3-02-17-005","Bank Administration Fee (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_17_006","5-3-02-17-006","Newspaper & Magazine Subscriptions (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_17_007","5-3-02-17-007","Outsource (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_17_008","5-3-02-17-008","Membership Subscriptions (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_17_009","5-3-02-17-009","Write-off Assets (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_17_010","5-3-02-17-010","Other Factory Expense (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_6","6","Operating Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1","6-1","Marketing Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01","6-1-01","Salaries & Employee Benefits",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_01","6-1-01-01","Salaries",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_01_001","6-1-01-01-001","Salaries & Wages (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_01_002","6-1-01-01-002","Overtime (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_01_003","6-1-01-01-003","Incentive (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_01_004","6-1-01-01-004","Festive Allowance (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_02","6-1-01-02","Employee Allowance",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_02_001","6-1-01-02-001","Employee Allowance - Medical (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_02_002","6-1-01-02-002","Employee Allowance - Tax.Art 21 (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_02_003","6-1-01-02-003","Employee Allowance - Uniform (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_02_004","6-1-01-02-004","Employee Allowance - Meal (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_02_005","6-1-01-02-005","Employee Allowance - Others (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_03","6-1-01-03","Employee Benefits",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_01_03_001","6-1-01-03-001","Employee Benefits (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_02","6-1-02","Rent Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_02_01","6-1-02-01","Rent Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_02_01_001","6-1-02-01-001","Rent - Office (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_02_01_002","6-1-02-01-002","Rent - Residence (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_02_01_003","6-1-02-01-003","Rent - Warehouse (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_02_01_004","6-1-02-01-004","Rent - Venue (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_02_01_005","6-1-02-01-005","Rent - Office Equipment (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_02_01_006","6-1-02-01-006","Rent - Equipment (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_02_01_007","6-1-02-01-007","Rent - Motor Vehicle (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_02_01_008","6-1-02-01-008","Rent - Others (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_03","6-1-03","Utilities Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_03_01","6-1-03-01","Utilities Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_03_01_001","6-1-03-01-001","Fuel (Solar & Gasoline) & Gas (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_03_01_002","6-1-03-01-002","Electricity (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_03_01_003","6-1-03-01-003","Water (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_04","6-1-04","Communication & Networks Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_04_01","6-1-04-01","Communication & Networks Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_04_01_001","6-1-04-01-001","Post (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_04_01_002","6-1-04-01-002","Telephone & Fax (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_04_01_003","6-1-04-01-003","Handphone (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_04_01_004","6-1-04-01-004","Internet (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_05","6-1-05","Depreciation Expenses",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_6_1_05_01","6-1-05-01","Depreciation Expenses",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_6_1_05_01_001","6-1-05-01-001","Depreciation - Building (MKT)",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_6_1_05_01_002","6-1-05-01-002","Depreciation - Office Equipment (MKT)",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_6_1_05_01_003","6-1-05-01-003","Depreciation - Equipment (MKT)",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_6_1_05_01_004","6-1-05-01-004","Depreciation - Motor Vehicle (MKT)",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_6_1_06","6-1-06","Repair & Maintenance Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_06_01","6-1-06-01","Repair & Maintenance Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_06_01_001","6-1-06-01-001","Repair & Maintenance - Building (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_06_01_002","6-1-06-01-002","Repair & Maintenance - Office Equipment (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_06_01_003","6-1-06-01-003","Repair & Maintenance - Equipment (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_06_01_004","6-1-06-01-004","Repair & Maintenance - Motor Vehicle (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_06_01_005","6-1-06-01-005","Office Supplies Expense (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_06_01_006","6-1-06-01-006","Office Equipment Expense (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_06_01_007","6-1-06-01-007","Equipment Expense (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_07","6-1-07","Transportation & Accomodation Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_07_01","6-1-07-01","Transportation & Accomodation Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_07_01_001","6-1-07-01-001","Local Travel - Airfare (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_07_01_002","6-1-07-01-002","Local Travel - Hotel (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_07_01_003","6-1-07-01-003","Local Travel - Transportation (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_07_01_004","6-1-07-01-004","Local Travel - Others (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_07_01_005","6-1-07-01-005","Overseas Travel - Airfare (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_07_01_006","6-1-07-01-006","Overseas Travel - Hotel (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_07_01_007","6-1-07-01-007","Overseas Travel - Transportation (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_07_01_008","6-1-07-01-008","Overseas Travel - Others (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_08","6-1-08","Research & Human Development Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_08_01","6-1-08-01","Research & Human Development Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_08_01_001","6-1-08-01-001","Research (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_08_01_002","6-1-08-01-002","Internal Training (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_08_01_003","6-1-08-01-003","External Training (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_08_01_004","6-1-08-01-004","Other Human Development Expense (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_09","6-1-09","Insurance Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_09_01","6-1-09-01","Insurance Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_09_01_001","6-1-09-01-001","Insurance - Medical (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_09_02_002","6-1-09-02-002","Insurance - BPJS Kesehatan (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_09_02_003","6-1-09-02-003","Insurance - BPJS Ketenagakerjaan (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_09_02_004","6-1-09-02-004","Insurance - Pension Fund (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_09_02_005","6-1-09-02-005","Insurance - Building / Fire (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_09_02_006","6-1-09-02-006","Insurance - Motor Vehicle (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_09_02_007","6-1-09-02-007","Insurance - Others (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_10","6-1-10","Cargo Services",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_10_01","6-1-10-01","Cargo Services",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_10_01_001","6-1-10-01-001","Cargo Services (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_11","6-1-11","Advertising Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_11_01","6-1-11-01","Advertising Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_11_01_001","6-1-11-01-001","Advertising - Electronic Media (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_11_01_002","6-1-11-01-002","Advertising - Print Media (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_11_01_003","6-1-11-01-003","Advertising - Social Media (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_12","6-1-12","Sponsorship Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_12_01","6-1-12-01","Sponsorship Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_12_01_001","6-1-12-01-001","Sponsorship (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_13","6-1-13","Promotion Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_13_01","6-1-13-01","Promotion Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_13_01_001","6-1-13-01-001","Promotion - Promotion Tools (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_13_01_002","6-1-13-01-002","Promotion - Trade Promo (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_13_01_003","6-1-13-01-003","Promotion - Brand Ambassador (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_13_01_004","6-1-13-01-004","Promotion - Others (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_14","6-1-14","Free Product Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_14_01","6-1-14-01","Free Product Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_14_01_001","6-1-14-01-001","Free Product (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_14_01_002","6-1-14-01-002","Sample (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_15","6-1-15","Entertainment Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_15_01","6-1-15-01","Entertainment Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_15_01_001","6-1-15-01-001","Entertainment (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_16","6-1-16","Consumption Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_16_01","6-1-16-01","Consumption Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_16_01_001","6-1-16-01-001","Consumption (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_17","6-1-17","Booth & Counter Activation Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_17_01","6-1-17-01","Booth & Counter Activation Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_17_01_001","6-1-17-01-001","Booth & Counter Activation (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_18","6-1-18","Licenses, Retributions & Other Taxes",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_18_01","6-1-18-01","Licenses, Retributions & Other Taxes",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_18_01_001","6-1-18-01-001","License (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_18_01_002","6-1-18-01-002","Retribution (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_18_01_003","6-1-18-01-003","Vehicle Taxes (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_18_01_004","6-1-18-01-004","Other Taxes Expense (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19","6-1-19","Brand Development Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_01","6-1-19-01","Advertising Project",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_01_001","6-1-19-01-001","Advertising Project - TVC (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_01_002","6-1-19-01-002","Advertising Project - Built In (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_01_003","6-1-19-01-003","Advertising Project - Other Electronic Media (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_01_004","6-1-19-01-004","Advertising Project - Magazine (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_01_005","6-1-19-01-005","Advertising Project - Other Print Media (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_01_006","6-1-19-01-006","Advertising Project - Social Media (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_02","6-1-19-02","Website Project",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_02_001","6-1-19-02-001","Website Project (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_03","6-1-19-03","Branding Project - Event",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_03_001","6-1-19-03-001","Branding Project - Event (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_04","6-1-19-04","Other Project",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_04_001","6-1-19-04-001","Other Project - GWP Product (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_04_002","6-1-19-04-002","Other Project - Promotion Tools (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_04_003","6-1-19-04-003","Other Project - Uniform (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_04_004","6-1-19-04-004","Other Project - Recruitment Video (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_19_04_005","6-1-19-04-005","Other Project - Others (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_20","6-1-20","Other Marketing Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_20_01","6-1-20-01","Other Marketing Expenses",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_20_01_001","6-1-20-01-001","VAT (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_20_01_002","6-1-20-01-002","Professional Fee (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_20_01_003","6-1-20-01-003","Bank Administration Fee (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_20_01_004","6-1-20-01-004","Newspaper & Magazine Subscriptions (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_20_01_005","6-1-20-01-005","Outsource (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_20_01_006","6-1-20-01-006","Membership Subscriptions (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_20_01_007","6-1-20-01-007","Write-off Assets (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_20_01_008","6-1-20-01-008","Other Marketing Expense (MKT)",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
"account_account_6_1_21","6-1-21","Booth & Counter - Development",,"account.data_account_type_expenses","False","l10n_id_paragon_chart_template"
